,RefSeq mRNA ID,Transcript stable ID
62134,,ENST00000710785
62135,,ENST00000460992
62136,,ENST00000821322
62137,NM_002903,ENST00000226193
62138,,ENST00000493606
62139,NM_001318822,ENST00000524550
62140,NM_001318824,ENST00000524550
62141,NM_001318820,ENST00000524550
62142,,ENST00000710786
62143,,ENST00000432923
62144,,ENST00000558046
62145,,ENST00000821376
62146,,ENST00000710787
62147,,ENST00000423154
62148,,ENST00000495400
62149,,ENST00000548852
62150,,ENST00000710788
62151,,ENST00000821507
62152,,ENST00000710789
62153,,ENST00000710790
62154,,ENST00000821508
62155,,ENST00000376081
62156,,ENST00000409022
62157,,ENST00000570909
62158,,ENST00000821509
62159,NM_001042496,ENST00000558589
62160,NM_145043,ENST00000710791
62161,,ENST00000821510
62162,NM_001349440,ENST00000710792
62163,NM_001349441,ENST00000710792
62164,NM_001349439,ENST00000710792
62165,NM_001135747,ENST00000710792
62166,,ENST00000547393
62167,,ENST00000491784
62168,,ENST00000821588
62169,NM_001135746,ENST00000710793
62170,,ENST00000559076
62171,,ENST00000821758
62172,,ENST00000548375
62173,NM_001349442,ENST00000710794
62174,,ENST00000475545
62175,,ENST00000376080
62176,,ENST00000457858
62177,,ENST00000559441
62178,NM_001135748,ENST00000710795
62179,,ENST00000821829
62180,,ENST00000710796
62181,,ENST00000559588
62182,,ENST00000547982
62183,,ENST00000490812
62184,NM_001286715,ENST00000337006
62185,,ENST00000532320
62186,,ENST00000552091
62187,,ENST00000558950
62188,,ENST00000462996
62189,,ENST00000464576
62190,,ENST00000560023
62191,,ENST00000490137
62192,,ENST00000562150
62193,,ENST00000675289
62194,,ENST00000581852
62195,,ENST00000561120
62196,,ENST00000559236
62197,,ENST00000559484
62198,,ENST00000530209
62199,,ENST00000474926
62200,,ENST00000481492
62201,,ENST00000558039
62202,,ENST00000529966
62203,,ENST00000560034
62204,,ENST00000568314
62205,,ENST00000534603
62206,,ENST00000601423
62207,,ENST00000462321
62208,,ENST00000533960
62209,,ENST00000560155
62210,,ENST00000532839
62211,,ENST00000481111
62212,,ENST00000563103
62213,,ENST00000558233
62214,,ENST00000623237
62215,,ENST00000417035
62216,,ENST00000408163
62217,,ENST00000528602
62218,,ENST00000529362
62219,,ENST00000559063
62220,,ENST00000533938
62221,,ENST00000481801
62222,NM_001270640,ENST00000598418
62223,NM_001270639,ENST00000598418
62224,NM_001270686,ENST00000598418
62225,NM_138334,ENST00000598418
62226,,ENST00000468758
62227,,ENST00000561646
62228,NM_001270641,ENST00000595669
62229,NM_016564,ENST00000330106
62230,,ENST00000594350
62231,,ENST00000561199
62232,,ENST00000565682
62233,,ENST00000524587
62234,,ENST00000602146
62235,,ENST00000561379
62236,NM_133465,ENST00000337530
62237,NM_001287038,ENST00000337530
62238,,ENST00000595718
62239,,ENST00000560935
62240,,ENST00000374244
62241,,ENST00000559253
62242,,ENST00000559635
62243,,ENST00000558718
62244,NM_001310124,ENST00000457052
62245,,ENST00000558193
62246,NM_001287036,ENST00000536272
62247,NM_001008228,ENST00000396704
62248,NM_012079,ENST00000528718
62249,,ENST00000336111
62250,,ENST00000416766
62251,,ENST00000620428
62252,,ENST00000483013
62253,,ENST00000625289
62254,NM_001170418,ENST00000490427
62255,,ENST00000560315
62256,,ENST00000561034
62257,,ENST00000563733
62258,,ENST00000557996
62259,,ENST00000568172
62260,,ENST00000636872
62261,,ENST00000560222
62262,,ENST00000637206
62263,NM_003408,ENST00000374227
62264,,ENST00000517509
62265,,ENST00000637272
62266,NM_001008229,ENST00000376891
62267,NM_001282518,ENST00000555206
62268,NM_002433,ENST00000376898
62269,,ENST00000636886
62270,NM_206810,ENST00000396701
62271,,ENST00000636879
62272,,ENST00000524965
62273,NM_206811,ENST00000494692
62274,NM_032753,ENST00000555978
62275,,ENST00000332324
62276,,ENST00000636808
62277,,ENST00000636743
62278,,ENST00000527885
62279,NM_001319074,ENST00000555633
62280,,ENST00000560438
62281,,ENST00000524844
62282,NM_206812,ENST00000431798
62283,NM_001282515,ENST00000553380
62284,,ENST00000476244
62285,,ENST00000469603
62286,NM_001202404,ENST00000553117
62287,,ENST00000561419
62288,,ENST00000485852
62289,NM_001355404,ENST00000418100
62290,,ENST00000497231
62291,,ENST00000655961
62292,,ENST00000638010
62293,NM_001355405,ENST00000597537
62294,,ENST00000636482
62295,,ENST00000485211
62296,,ENST00000531896
62297,,ENST00000597037
62298,,ENST00000458249
62299,,ENST00000376889
62300,,ENST00000525371
62301,,ENST00000637292
62302,,ENST00000525023
62303,,ENST00000485885
62304,,ENST00000611213
62305,,ENST00000638008
62306,,ENST00000636286
62307,,ENST00000636225
62308,,ENST00000636062
62309,,ENST00000476328
62310,NM_031309,ENST00000569446
62311,,ENST00000632221
62312,NM_002052,ENST00000647274
62313,,ENST00000503281
62314,,ENST00000531225
62315,NM_001324359,ENST00000566157
62316,NM_001324361,ENST00000566157
62317,NM_001324362,ENST00000566157
62318,NM_001324360,ENST00000566157
62319,NM_018233,ENST00000566157
62320,NM_001324363,ENST00000566157
62321,NM_001324357,ENST00000566157
62322,NM_001324358,ENST00000566157
62323,NM_080655,ENST00000395067
62324,NM_001371457,ENST00000409645
62325,NM_003802,ENST00000252172
62326,,ENST00000655984
62327,NM_001308094,ENST00000646696
62328,NM_001374274,ENST00000646696
62329,NM_001374273,ENST00000646696
62330,,ENST00000488365
62331,,ENST00000569645
62332,,ENST00000398977
62333,,ENST00000647218
62334,,ENST00000637964
62335,,ENST00000418404
62336,NM_002410,ENST00000281923
62337,NM_001256649,ENST00000594012
62338,,ENST00000509459
62339,NM_001308093,ENST00000643249
62340,NM_001256648,ENST00000595461
62341,,ENST00000413020
62342,,ENST00000642612
62343,,ENST00000568397
62344,,ENST00000621918
62345,NM_001198807,ENST00000374885
62346,,ENST00000433026
62347,,ENST00000636892
62348,,ENST00000565209
62349,NM_003423,ENST00000354959
62350,,ENST00000511266
62351,,ENST00000661180
62352,,ENST00000646425
62353,,ENST00000374886
62354,,ENST00000653307
62355,NM_001256650,ENST00000598381
62356,,ENST00000644275
62357,,ENST00000510111
62358,,ENST00000658870
62359,,ENST00000489377
62360,,ENST00000642753
62361,,ENST00000654229
62362,,ENST00000412186
62363,,ENST00000710797
62364,,ENST00000519454
62365,,ENST00000509270
62366,,ENST00000664829
62367,,ENST00000636190
62368,,ENST00000710798
62369,,ENST00000710799
62370,,ENST00000637070
62371,,ENST00000710800
62372,NM_001198805,ENST00000622639
62373,,ENST00000710801
62374,,ENST00000479989
62375,,ENST00000710802
62376,NM_001198806,ENST00000613183
62377,,ENST00000412946
62378,,ENST00000635933
62379,,ENST00000665586
62380,,ENST00000635858
62381,,ENST00000520590
62382,,ENST00000521336
62383,,ENST00000651494
62384,NM_001715,ENST00000646615
62385,NM_001330465,ENST00000646615
62386,,ENST00000655666
62387,NM_001256651,ENST00000599906
62388,NM_001256654,ENST00000599906
62389,,ENST00000523820
62390,,ENST00000524492
62391,,ENST00000669281
62392,,ENST00000710803
62393,,ENST00000520622
62394,,ENST00000643033
62395,,ENST00000659577
62396,,ENST00000371799
62397,,ENST00000710804
62398,,ENST00000657761
62399,,ENST00000596899
62400,,ENST00000710805
62401,,ENST00000668209
62402,,ENST00000710806
62403,,ENST00000598288
62404,,ENST00000522195
62405,NM_053279,ENST00000710807
62406,,ENST00000523506
62407,,ENST00000593551
62408,,ENST00000710808
62409,,ENST00000593886
62410,,ENST00000710809
62411,,ENST00000661291
62412,,ENST00000710810
62413,,ENST00000710811
62414,,ENST00000599414
62415,,ENST00000655385
62416,,ENST00000710816
62417,,ENST00000528669
62418,,ENST00000594312
62419,,ENST00000451342
62420,,ENST00000652823
62421,,ENST00000522859
62422,NM_054028,ENST00000646844
62423,NM_001256653,ENST00000357491
62424,,ENST00000662212
62425,NM_004212,ENST00000347644
62426,,ENST00000655124
62427,NM_015458,ENST00000644306
62428,,ENST00000597244
62429,,ENST00000524062
62430,,ENST00000710817
62431,,ENST00000669627
62432,,ENST00000646141
62433,,ENST00000664881
62434,,ENST00000559924
62435,,ENST00000520924
62436,,ENST00000645616
62437,,ENST00000618947
62438,,ENST00000560767
62439,,ENST00000710818
62440,,ENST00000619457
62441,,ENST00000649758
62442,NM_173683,ENST00000644413
62443,,ENST00000710819
62444,,ENST00000521507
62445,,ENST00000523445
62446,,ENST00000710825
62447,,ENST00000665079
62448,,ENST00000710826
62449,,ENST00000660680
62450,,ENST00000710829
62451,,ENST00000654626
62452,,ENST00000560007
62453,,ENST00000710830
62454,,ENST00000668256
62455,NM_001284356,ENST00000710827
62456,,ENST00000560646
62457,,ENST00000667948
62458,,ENST00000710831
62459,,ENST00000459154
62460,,ENST00000520310
62461,NM_017884,ENST00000647329
62462,,ENST00000710832
62463,,ENST00000662614
62464,,ENST00000710833
62465,NM_021229,ENST00000343702
62466,,ENST00000522845
62467,,ENST00000710834
62468,,ENST00000434849
62469,,ENST00000663584
62470,,ENST00000710835
62471,,ENST00000670765
62472,,ENST00000658500
62473,,ENST00000522673
62474,,ENST00000520585
62475,NM_001144954,ENST00000340147
62476,,ENST00000344911
62477,,ENST00000665962
62478,NM_004831,ENST00000263390
62479,,ENST00000520432
62480,NM_001329701,ENST00000538383
62481,NM_001329702,ENST00000538383
62482,,ENST00000330825
62483,,ENST00000379050
62484,,ENST00000822143
62485,,ENST00000822144
62486,NM_001329700,ENST00000553059
62487,,ENST00000822145
62488,,ENST00000822146
62489,,ENST00000611692
62490,NM_031439,ENST00000646538
62491,,ENST00000376861
62492,,ENST00000674345
62493,,ENST00000822147
62494,,ENST00000710840
62495,,ENST00000822148
62496,NM_178857,ENST00000710836
62497,NM_001099334,ENST00000341287
62498,,ENST00000822149
62499,,ENST00000598492
62500,,ENST00000552603
62501,,ENST00000822150
62502,,ENST00000822151
62503,,ENST00000598608
62504,NM_006405,ENST00000261789
62505,,ENST00000822152
62506,,ENST00000547980
62507,,ENST00000451346
62508,NM_018950,ENST00000334668
62509,,ENST00000601478
62510,,ENST00000437748
62511,,ENST00000631962
62512,,ENST00000529332
62513,,ENST00000428015
62514,,ENST00000674466
62515,NM_004387,ENST00000329198
62516,,ENST00000719178
62517,,ENST00000462777
62518,,ENST00000600060
62519,,ENST00000719179
62520,,ENST00000453017
62521,,ENST00000719180
62522,,ENST00000489502
62523,,ENST00000542980
62524,,ENST00000719181
62525,,ENST00000719182
62526,,ENST00000719183
62527,,ENST00000592184
62528,,ENST00000482257
62529,,ENST00000423952
62530,,ENST00000822298
62531,NM_001289006,ENST00000524835
62532,NM_012162,ENST00000331890
62533,,ENST00000822299
62534,NM_001166175,ENST00000424406
62535,,ENST00000449053
62536,,ENST00000822300
62537,,ENST00000822301
62538,NM_006334,ENST00000277415
62539,,ENST00000643228
62540,,ENST00000664735
62541,,ENST00000532632
62542,,ENST00000822302
62543,NM_001166176,ENST00000521848
62544,NM_024555,ENST00000455319
62545,,ENST00000536673
62546,,ENST00000822303
62547,NM_001098479,ENST00000259951
62548,,ENST00000517440
62549,,ENST00000552378
62550,,ENST00000587625
62551,,ENST00000670207
62552,,ENST00000523279
62553,NM_001014842,ENST00000396854
62554,NM_001098478,ENST00000434407
62555,,ENST00000650080
62556,,ENST00000531406
62557,,ENST00000822304
62558,,ENST00000822305
62559,,ENST00000486194
62560,,ENST00000641205
62561,,ENST00000822306
62562,,ENST00000548266
62563,NM_017760,ENST00000356309
62564,,ENST00000822307
62565,,ENST00000485513
62566,,ENST00000528895
62567,,ENST00000667988
62568,,ENST00000822308
62569,,ENST00000429294
62570,NM_006221,ENST00000247970
62571,,ENST00000822309
62572,,ENST00000641475
62573,,ENST00000530563
62574,,ENST00000530142
62575,,ENST00000822331
62576,,ENST00000484704
62577,,ENST00000369598
62578,,ENST00000526524
62579,,ENST00000822332
62580,,ENST00000606273
62581,NM_001040032,ENST00000643849
62582,,ENST00000530468
62583,,ENST00000822333
62584,,ENST00000465459
62585,,ENST00000645649
62586,,ENST00000610057
62587,,ENST00000527000
62588,,ENST00000822409
62589,,ENST00000475996
62590,NM_000679,ENST00000306675
62591,,ENST00000822541
62592,,ENST00000525592
62593,,ENST00000647528
62594,,ENST00000524909
62595,,ENST00000822542
62596,,ENST00000444621
62597,,ENST00000478287
62598,NM_001281932,ENST00000409423
62599,,ENST00000822744
62600,,ENST00000427340
62601,,ENST00000428990
62602,,ENST00000823953
62603,,ENST00000823954
62604,,ENST00000510438
62605,,ENST00000435408
62606,,ENST00000529279
62607,,ENST00000824029
62608,,ENST00000441982
62609,,ENST00000362420
62610,,ENST00000824261
62611,,ENST00000644581
62612,,ENST00000586025
62613,,ENST00000606834
62614,,ENST00000530687
62615,,ENST00000528010
62616,,ENST00000824287
62617,,ENST00000642701
62618,,ENST00000519111
62619,,ENST00000604495
62620,NM_001323046,ENST00000369600
62621,,ENST00000643037
62622,,ENST00000824523
62623,,ENST00000512672
62624,,ENST00000648202
62625,,ENST00000824924
62626,,ENST00000824935
62627,NM_001323042,ENST00000369604
62628,NM_001323043,ENST00000369604
62629,NM_001323045,ENST00000369604
62630,NM_001323041,ENST00000369604
62631,NM_006608,ENST00000369604
62632,NM_001323044,ENST00000369604
62633,,ENST00000824936
62634,,ENST00000824937
62635,,ENST00000530611
62636,,ENST00000481652
62637,,ENST00000568192
62638,NM_014279,ENST00000252854
62639,,ENST00000610486
62640,,ENST00000453429
62641,,ENST00000590540
62642,,ENST00000371801
62643,,ENST00000415193
62644,,ENST00000379591
62645,,ENST00000467785
62646,,ENST00000588695
62647,,ENST00000339720
62648,,ENST00000364178
62649,,ENST00000445027
62650,,ENST00000825032
62651,NM_001281933,ENST00000409339
62652,,ENST00000586352
62653,,ENST00000825353
62654,NM_001323048,ENST00000357783
62655,NM_001323050,ENST00000357783
62656,NM_001323047,ENST00000357783
62657,NM_001323049,ENST00000357783
62658,NM_001323052,ENST00000357783
62659,NM_001323053,ENST00000357783
62660,NM_001323051,ENST00000357783
62661,,ENST00000825608
62662,NM_000958,ENST00000302472
62663,,ENST00000534714
62664,,ENST00000825609
62665,,ENST00000688685
62666,,ENST00000474940
62667,,ENST00000826234
62668,,ENST00000475918
62669,,ENST00000412670
62670,,ENST00000585442
62671,,ENST00000826305
62672,,ENST00000614211
62673,,ENST00000589058
62674,,ENST00000491792
62675,NM_001282612,ENST00000371796
62676,,ENST00000415120
62677,NM_001197020,ENST00000645727
62678,,ENST00000656527
62679,,ENST00000472591
62680,,ENST00000514343
62681,,ENST00000472612
62682,,ENST00000826316
62683,,ENST00000380889
62684,,ENST00000539529
62685,,ENST00000591777
62686,,ENST00000826317
62687,,ENST00000621338
62688,,ENST00000526231
62689,,ENST00000647430
62690,,ENST00000826318
62691,,ENST00000486855
62692,,ENST00000512578
62693,,ENST00000604485
62694,,ENST00000633777
62695,,ENST00000446739
62696,,ENST00000392991
62697,,ENST00000826372
62698,,ENST00000509543
62699,,ENST00000533715
62700,NM_001282611,ENST00000371793
62701,,ENST00000826373
62702,,ENST00000493212
62703,,ENST00000826374
62704,,ENST00000513635
62705,,ENST00000826375
62706,NM_198464,ENST00000646980
62707,,ENST00000826387
62708,,ENST00000539877
62709,,ENST00000710841
62710,,ENST00000435636
62711,,ENST00000710842
62712,,ENST00000393357
62713,,ENST00000632417
62714,,ENST00000710843
62715,,ENST00000545657
62716,,ENST00000422052
62717,,ENST00000432995
62718,,ENST00000710844
62719,,ENST00000671612
62720,,ENST00000710882
62721,,ENST00000826397
62722,,ENST00000483042
62723,,ENST00000710883
62724,,ENST00000826398
62725,NM_017906,ENST00000379568
62726,,ENST00000826399
62727,,ENST00000826400
62728,,ENST00000826401
62729,,ENST00000442943
62730,,ENST00000826460
62731,,ENST00000431241
62732,,ENST00000505810
62733,,ENST00000826583
62734,,ENST00000826584
62735,,ENST00000633108
62736,,ENST00000826585
62737,,ENST00000826659
62738,,ENST00000826660
62739,,ENST00000566370
62740,,ENST00000631633
62741,,ENST00000826673
62742,,ENST00000632914
62743,NM_001184739,ENST00000339917
62744,,ENST00000826674
62745,,ENST00000632604
62746,,ENST00000826675
62747,,ENST00000826676
62748,,ENST00000541412
62749,,ENST00000826677
62750,,ENST00000826795
62751,,ENST00000631849
62752,,ENST00000554420
62753,NM_001165258,ENST00000229563
62754,NM_016462,ENST00000229563
62755,,ENST00000663739
62756,,ENST00000466421
62757,,ENST00000827047
62758,,ENST00000467415
62759,,ENST00000631538
62760,,ENST00000827326
62761,,ENST00000495549
62762,,ENST00000634173
62763,,ENST00000631505
62764,,ENST00000827385
62765,,ENST00000827386
62766,,ENST00000632893
62767,NM_001355531,ENST00000469099
62768,,ENST00000653443
62769,,ENST00000632821
62770,NM_002472,ENST00000403437
62771,NM_003747,ENST00000646522
62772,,ENST00000654433
62773,NM_001308067,ENST00000556621
62774,,ENST00000633666
62775,,ENST00000691679
62776,NM_001001669,ENST00000333677
62777,,ENST00000701394
62778,,ENST00000611238
62779,,ENST00000827393
62780,,ENST00000516518
62781,,ENST00000644117
62782,NM_174944,ENST00000287913
62783,,ENST00000413833
62784,,ENST00000428351
62785,NM_005687,ENST00000281828
62786,,ENST00000509831
62787,,ENST00000827421
62788,,ENST00000827422
62789,,ENST00000555092
62790,,ENST00000710885
62791,,ENST00000827423
62792,,ENST00000710886
62793,NM_001355526,ENST00000480514
62794,,ENST00000568928
62795,,ENST00000710887
62796,,ENST00000827668
62797,,ENST00000553766
62798,,ENST00000710888
62799,,ENST00000827669
62800,,ENST00000456671
62801,NM_001355530,ENST00000485614
62802,,ENST00000827670
62803,,ENST00000827671
62804,,ENST00000710889
62805,NM_001278623,ENST00000329043
62806,,ENST00000827672
62807,,ENST00000710890
62808,,ENST00000529654
62809,,ENST00000827673
62810,,ENST00000710891
62811,NM_001321015,ENST00000396659
62812,NM_001482,ENST00000396659
62813,NM_001355527,ENST00000486180
62814,,ENST00000827674
62815,,ENST00000827675
62816,,ENST00000710892
62817,,ENST00000827676
62818,,ENST00000710893
62819,,ENST00000827677
62820,,ENST00000827678
62821,,ENST00000490493
62822,,ENST00000827784
62823,NM_001355529,ENST00000460135
62824,NM_001201329,ENST00000644687
62825,,ENST00000827785
62826,,ENST00000827786
62827,,ENST00000827787
62828,,ENST00000827788
62829,,ENST00000827789
62830,,ENST00000827790
62831,NM_001993,ENST00000334047
62832,,ENST00000827791
62833,,ENST00000827792
62834,,ENST00000827793
62835,,ENST00000827794
62836,,ENST00000827795
62837,,ENST00000827796
62838,,ENST00000827797
62839,NM_001178096,ENST00000370207
62840,,ENST00000827798
62841,,ENST00000478217
62842,,ENST00000827799
62843,NM_024607,ENST00000645121
62844,,ENST00000827800
62845,,ENST00000558362
62846,,ENST00000827801
62847,,ENST00000710894
62848,,ENST00000676090
62849,,ENST00000827802
62850,,ENST00000710895
62851,,ENST00000827803
62852,,ENST00000675323
62853,,ENST00000480356
62854,,ENST00000710896
62855,,ENST00000827804
